"","code","month_year","employment","province"
"3395",22,2018-11-01,17124,"Orellana"
"3396",22,2018-12-01,17138,"Orellana"
"3397",22,2019-01-01,17106,"Orellana"
"3398",22,2019-02-01,17156,"Orellana"
"3399",22,2019-03-01,17162,"Orellana"
"3400",22,2019-04-01,17142,"Orellana"
"3401",22,2019-05-01,17312,"Orellana"
"3402",22,2019-06-01,17061,"Orellana"
"3403",22,2019-07-01,17083,"Orellana"
"3404",22,2019-08-01,17088,"Orellana"
"3405",22,2019-09-01,17056,"Orellana"
"3406",22,2019-10-01,17081,"Orellana"
"3407",22,2019-11-01,17115,"Orellana"
"3408",22,2019-12-01,16973,"Orellana"
"3409",22,2020-01-01,17175,"Orellana"
"3410",22,2020-02-01,17235,"Orellana"
"3411",22,2020-03-01,17154,"Orellana"
"3412",22,2020-04-01,16441,"Orellana"
"3413",22,2020-05-01,15914,"Orellana"
"3414",22,2020-06-01,15556,"Orellana"
"3415",22,2020-07-01,15435,"Orellana"
"3416",22,2020-08-01,15245,"Orellana"
"3417",22,2020-09-01,15267,"Orellana"
"3418",22,2020-10-01,15506,"Orellana"
"3419",22,2020-11-01,15824,"Orellana"
"3420",22,2020-12-01,15802,"Orellana"
"3421",22,2021-01-01,15668,"Orellana"
"3422",22,2021-02-01,15596,"Orellana"
"3423",22,2021-03-01,15740,"Orellana"
"3424",22,2021-04-01,15765,"Orellana"
"3425",22,2021-05-01,15741,"Orellana"
"3426",22,2021-06-01,15927,"Orellana"
"3427",22,2021-07-01,16042,"Orellana"
"3428",22,2021-08-01,15968,"Orellana"
"3429",22,2021-09-01,16440,"Orellana"
"3430",22,2021-10-01,16675,"Orellana"
"3431",22,2021-11-01,16738,"Orellana"
"3432",22,2021-12-01,16562,"Orellana"
"3433",23,2009-01-01,22533,"Santo Domingo de los Tsáchilas"
"3434",23,2009-02-01,22255,"Santo Domingo de los Tsáchilas"
"3435",23,2009-03-01,22790,"Santo Domingo de los Tsáchilas"
"3436",23,2009-04-01,23772,"Santo Domingo de los Tsáchilas"
"3437",23,2009-05-01,25561,"Santo Domingo de los Tsáchilas"
"3438",23,2009-06-01,26472,"Santo Domingo de los Tsáchilas"
"3439",23,2009-07-01,26501,"Santo Domingo de los Tsáchilas"
"3440",23,2009-08-01,26850,"Santo Domingo de los Tsáchilas"
"3441",23,2009-09-01,27207,"Santo Domingo de los Tsáchilas"
"3442",23,2009-10-01,26328,"Santo Domingo de los Tsáchilas"
"3443",23,2009-11-01,26430,"Santo Domingo de los Tsáchilas"
"3444",23,2009-12-01,26700,"Santo Domingo de los Tsáchilas"
"3445",23,2010-01-01,26204,"Santo Domingo de los Tsáchilas"
"3446",23,2010-02-01,26896,"Santo Domingo de los Tsáchilas"
"3447",23,2010-03-01,27349,"Santo Domingo de los Tsáchilas"
"3448",23,2010-04-01,27731,"Santo Domingo de los Tsáchilas"
"3449",23,2010-05-01,28182,"Santo Domingo de los Tsáchilas"
"3450",23,2010-06-01,28751,"Santo Domingo de los Tsáchilas"
"3451",23,2010-07-01,29144,"Santo Domingo de los Tsáchilas"
"3452",23,2010-08-01,29618,"Santo Domingo de los Tsáchilas"
"3453",23,2010-09-01,29838,"Santo Domingo de los Tsáchilas"
"3454",23,2010-10-01,30308,"Santo Domingo de los Tsáchilas"
"3455",23,2010-11-01,30634,"Santo Domingo de los Tsáchilas"
"3456",23,2010-12-01,30736,"Santo Domingo de los Tsáchilas"
"3457",23,2011-01-01,31319,"Santo Domingo de los Tsáchilas"
"3458",23,2011-02-01,31650,"Santo Domingo de los Tsáchilas"
"3459",23,2011-03-01,31810,"Santo Domingo de los Tsáchilas"
"3460",23,2011-04-01,32369,"Santo Domingo de los Tsáchilas"
"3461",23,2011-05-01,33647,"Santo Domingo de los Tsáchilas"
"3462",23,2011-06-01,34542,"Santo Domingo de los Tsáchilas"
"3463",23,2011-07-01,35168,"Santo Domingo de los Tsáchilas"
"3464",23,2011-08-01,35779,"Santo Domingo de los Tsáchilas"
"3465",23,2011-09-01,36122,"Santo Domingo de los Tsáchilas"
"3466",23,2011-10-01,36365,"Santo Domingo de los Tsáchilas"
"3467",23,2011-11-01,36362,"Santo Domingo de los Tsáchilas"
"3468",23,2011-12-01,36395,"Santo Domingo de los Tsáchilas"
"3469",23,2012-01-01,36661,"Santo Domingo de los Tsáchilas"
"3470",23,2012-02-01,36692,"Santo Domingo de los Tsáchilas"
"3471",23,2012-03-01,37022,"Santo Domingo de los Tsáchilas"
"3472",23,2012-04-01,36897,"Santo Domingo de los Tsáchilas"
"3473",23,2012-05-01,37079,"Santo Domingo de los Tsáchilas"
"3474",23,2012-06-01,37328,"Santo Domingo de los Tsáchilas"
"3475",23,2012-07-01,37906,"Santo Domingo de los Tsáchilas"
"3476",23,2012-08-01,38434,"Santo Domingo de los Tsáchilas"
"3477",23,2012-09-01,38531,"Santo Domingo de los Tsáchilas"
"3478",23,2012-10-01,38871,"Santo Domingo de los Tsáchilas"
"3479",23,2012-11-01,39276,"Santo Domingo de los Tsáchilas"
"3480",23,2012-12-01,39316,"Santo Domingo de los Tsáchilas"
"3481",23,2013-01-01,40787,"Santo Domingo de los Tsáchilas"
"3482",23,2013-02-01,40986,"Santo Domingo de los Tsáchilas"
"3483",23,2013-03-01,40893,"Santo Domingo de los Tsáchilas"
"3484",23,2013-04-01,41454,"Santo Domingo de los Tsáchilas"
"3485",23,2013-05-01,41822,"Santo Domingo de los Tsáchilas"
"3486",23,2013-06-01,41976,"Santo Domingo de los Tsáchilas"
"3487",23,2013-07-01,42471,"Santo Domingo de los Tsáchilas"
"3488",23,2013-08-01,42935,"Santo Domingo de los Tsáchilas"
"3489",23,2013-09-01,43371,"Santo Domingo de los Tsáchilas"
"3490",23,2013-10-01,43600,"Santo Domingo de los Tsáchilas"
"3491",23,2013-11-01,43843,"Santo Domingo de los Tsáchilas"
"3492",23,2013-12-01,43442,"Santo Domingo de los Tsáchilas"
"3493",23,2014-01-01,44130,"Santo Domingo de los Tsáchilas"
"3494",23,2014-02-01,44221,"Santo Domingo de los Tsáchilas"
"3495",23,2014-03-01,43946,"Santo Domingo de los Tsáchilas"
"3496",23,2014-04-01,43667,"Santo Domingo de los Tsáchilas"
"3497",23,2014-05-01,43912,"Santo Domingo de los Tsáchilas"
"3498",23,2014-06-01,44330,"Santo Domingo de los Tsáchilas"
"3499",23,2014-07-01,44821,"Santo Domingo de los Tsáchilas"
"3500",23,2014-08-01,45510,"Santo Domingo de los Tsáchilas"
"3501",23,2014-09-01,45765,"Santo Domingo de los Tsáchilas"
"3502",23,2014-10-01,46129,"Santo Domingo de los Tsáchilas"
"3503",23,2014-11-01,46680,"Santo Domingo de los Tsáchilas"
"3504",23,2014-12-01,46798,"Santo Domingo de los Tsáchilas"
"3505",23,2015-01-01,46929,"Santo Domingo de los Tsáchilas"
"3506",23,2015-02-01,47119,"Santo Domingo de los Tsáchilas"
"3507",23,2015-03-01,47022,"Santo Domingo de los Tsáchilas"
"3508",23,2015-04-01,46862,"Santo Domingo de los Tsáchilas"
"3509",23,2015-05-01,47012,"Santo Domingo de los Tsáchilas"
"3510",23,2015-06-01,47178,"Santo Domingo de los Tsáchilas"
"3511",23,2015-07-01,47318,"Santo Domingo de los Tsáchilas"
"3512",23,2015-08-01,47415,"Santo Domingo de los Tsáchilas"
"3513",23,2015-09-01,47556,"Santo Domingo de los Tsáchilas"
"3514",23,2015-10-01,47289,"Santo Domingo de los Tsáchilas"
"3515",23,2015-11-01,46972,"Santo Domingo de los Tsáchilas"
"3516",23,2015-12-01,46364,"Santo Domingo de los Tsáchilas"
"3517",23,2016-01-01,45577,"Santo Domingo de los Tsáchilas"
"3518",23,2016-02-01,45000,"Santo Domingo de los Tsáchilas"
"3519",23,2016-03-01,44706,"Santo Domingo de los Tsáchilas"
"3520",23,2016-04-01,44219,"Santo Domingo de los Tsáchilas"
"3521",23,2016-05-01,44371,"Santo Domingo de los Tsáchilas"
"3522",23,2016-06-01,44317,"Santo Domingo de los Tsáchilas"
"3523",23,2016-07-01,44399,"Santo Domingo de los Tsáchilas"
"3524",23,2016-08-01,44180,"Santo Domingo de los Tsáchilas"
"3525",23,2016-09-01,44272,"Santo Domingo de los Tsáchilas"
"3526",23,2016-10-01,44409,"Santo Domingo de los Tsáchilas"
"3527",23,2016-11-01,44719,"Santo Domingo de los Tsáchilas"
"3528",23,2016-12-01,44508,"Santo Domingo de los Tsáchilas"
"3529",23,2017-01-01,44165,"Santo Domingo de los Tsáchilas"
"3530",23,2017-02-01,44260,"Santo Domingo de los Tsáchilas"
"3531",23,2017-03-01,44471,"Santo Domingo de los Tsáchilas"
"3532",23,2017-04-01,44337,"Santo Domingo de los Tsáchilas"
"3533",23,2017-05-01,44491,"Santo Domingo de los Tsáchilas"
"3534",23,2017-06-01,44720,"Santo Domingo de los Tsáchilas"
"3535",23,2017-07-01,44824,"Santo Domingo de los Tsáchilas"
"3536",23,2017-08-01,45261,"Santo Domingo de los Tsáchilas"
"3537",23,2017-09-01,45427,"Santo Domingo de los Tsáchilas"
"3538",23,2017-10-01,45767,"Santo Domingo de los Tsáchilas"
"3539",23,2017-11-01,46028,"Santo Domingo de los Tsáchilas"
"3540",23,2017-12-01,45948,"Santo Domingo de los Tsáchilas"
"3541",23,2018-01-01,46190,"Santo Domingo de los Tsáchilas"
"3542",23,2018-02-01,46070,"Santo Domingo de los Tsáchilas"
"3543",23,2018-03-01,46245,"Santo Domingo de los Tsáchilas"
"3544",23,2018-04-01,46761,"Santo Domingo de los Tsáchilas"
"3545",23,2018-05-01,46911,"Santo Domingo de los Tsáchilas"
"3546",23,2018-06-01,47049,"Santo Domingo de los Tsáchilas"
"3547",23,2018-07-01,47401,"Santo Domingo de los Tsáchilas"
"3548",23,2018-08-01,47788,"Santo Domingo de los Tsáchilas"
"3549",23,2018-09-01,47970,"Santo Domingo de los Tsáchilas"
"3550",23,2018-10-01,48718,"Santo Domingo de los Tsáchilas"
"3551",23,2018-11-01,48645,"Santo Domingo de los Tsáchilas"
"3552",23,2018-12-01,48359,"Santo Domingo de los Tsáchilas"
"3553",23,2019-01-01,47982,"Santo Domingo de los Tsáchilas"
"3554",23,2019-02-01,47916,"Santo Domingo de los Tsáchilas"
"3555",23,2019-03-01,47873,"Santo Domingo de los Tsáchilas"
"3556",23,2019-04-01,47978,"Santo Domingo de los Tsáchilas"
"3557",23,2019-05-01,47970,"Santo Domingo de los Tsáchilas"
"3558",23,2019-06-01,47741,"Santo Domingo de los Tsáchilas"
"3559",23,2019-07-01,48072,"Santo Domingo de los Tsáchilas"
"3560",23,2019-08-01,47899,"Santo Domingo de los Tsáchilas"
"3561",23,2019-09-01,48071,"Santo Domingo de los Tsáchilas"
"3562",23,2019-10-01,47827,"Santo Domingo de los Tsáchilas"
"3563",23,2019-11-01,47846,"Santo Domingo de los Tsáchilas"
"3564",23,2019-12-01,47636,"Santo Domingo de los Tsáchilas"
"3565",23,2020-01-01,47841,"Santo Domingo de los Tsáchilas"
"3566",23,2020-02-01,47650,"Santo Domingo de los Tsáchilas"
"3567",23,2020-03-01,47311,"Santo Domingo de los Tsáchilas"
"3568",23,2020-04-01,45949,"Santo Domingo de los Tsáchilas"
"3569",23,2020-05-01,44349,"Santo Domingo de los Tsáchilas"
"3570",23,2020-06-01,43982,"Santo Domingo de los Tsáchilas"
"3571",23,2020-07-01,44016,"Santo Domingo de los Tsáchilas"
"3572",23,2020-08-01,43697,"Santo Domingo de los Tsáchilas"
"3573",23,2020-09-01,43653,"Santo Domingo de los Tsáchilas"
"3574",23,2020-10-01,43518,"Santo Domingo de los Tsáchilas"
"3575",23,2020-11-01,43691,"Santo Domingo de los Tsáchilas"
"3576",23,2020-12-01,43473,"Santo Domingo de los Tsáchilas"
"3577",23,2021-01-01,43726,"Santo Domingo de los Tsáchilas"
"3578",23,2021-02-01,43663,"Santo Domingo de los Tsáchilas"
"3579",23,2021-03-01,43947,"Santo Domingo de los Tsáchilas"
"3580",23,2021-04-01,43967,"Santo Domingo de los Tsáchilas"
"3581",23,2021-05-01,43851,"Santo Domingo de los Tsáchilas"
"3582",23,2021-06-01,43952,"Santo Domingo de los Tsáchilas"
"3583",23,2021-07-01,43846,"Santo Domingo de los Tsáchilas"
"3584",23,2021-08-01,43959,"Santo Domingo de los Tsáchilas"
"3585",23,2021-09-01,44087,"Santo Domingo de los Tsáchilas"
"3586",23,2021-10-01,44285,"Santo Domingo de los Tsáchilas"
"3587",23,2021-11-01,44273,"Santo Domingo de los Tsáchilas"
"3588",23,2021-12-01,44043,"Santo Domingo de los Tsáchilas"
"3589",24,2009-01-01,12307,"Santa Elena"
"3590",24,2009-02-01,11922,"Santa Elena"
"3591",24,2009-03-01,11926,"Santa Elena"
"3592",24,2009-04-01,12593,"Santa Elena"
"3593",24,2009-05-01,12654,"Santa Elena"
"3594",24,2009-06-01,12760,"Santa Elena"
"3595",24,2009-07-01,13067,"Santa Elena"
"3596",24,2009-08-01,13468,"Santa Elena"
"3597",24,2009-09-01,14159,"Santa Elena"
"3598",24,2009-10-01,14527,"Santa Elena"
"3599",24,2009-11-01,14457,"Santa Elena"
"3600",24,2009-12-01,14647,"Santa Elena"
"3601",24,2010-01-01,14600,"Santa Elena"
"3602",24,2010-02-01,14447,"Santa Elena"
"3603",24,2010-03-01,14788,"Santa Elena"
"3604",24,2010-04-01,15034,"Santa Elena"
"3605",24,2010-05-01,15272,"Santa Elena"
"3606",24,2010-06-01,15935,"Santa Elena"
"3607",24,2010-07-01,16287,"Santa Elena"
"3608",24,2010-08-01,16483,"Santa Elena"
"3609",24,2010-09-01,16482,"Santa Elena"
"3610",24,2010-10-01,16530,"Santa Elena"
"3611",24,2010-11-01,16652,"Santa Elena"
"3612",24,2010-12-01,16826,"Santa Elena"
"3613",24,2011-01-01,16637,"Santa Elena"
"3614",24,2011-02-01,17098,"Santa Elena"
"3615",24,2011-03-01,16983,"Santa Elena"
"3616",24,2011-04-01,17497,"Santa Elena"
"3617",24,2011-05-01,17947,"Santa Elena"
"3618",24,2011-06-01,18126,"Santa Elena"
"3619",24,2011-07-01,18571,"Santa Elena"
"3620",24,2011-08-01,18812,"Santa Elena"
"3621",24,2011-09-01,19028,"Santa Elena"
"3622",24,2011-10-01,19417,"Santa Elena"
"3623",24,2011-11-01,20117,"Santa Elena"
"3624",24,2011-12-01,20165,"Santa Elena"
"3625",24,2012-01-01,20107,"Santa Elena"
"3626",24,2012-02-01,20145,"Santa Elena"
"3627",24,2012-03-01,20252,"Santa Elena"
"3628",24,2012-04-01,20323,"Santa Elena"
"3629",24,2012-05-01,20380,"Santa Elena"
"3630",24,2012-06-01,20730,"Santa Elena"
"3631",24,2012-07-01,20925,"Santa Elena"
"3632",24,2012-08-01,21136,"Santa Elena"
"3633",24,2012-09-01,21030,"Santa Elena"
"3634",24,2012-10-01,21404,"Santa Elena"
"3635",24,2012-11-01,21778,"Santa Elena"
"3636",24,2012-12-01,21808,"Santa Elena"
"3637",24,2013-01-01,21664,"Santa Elena"
"3638",24,2013-02-01,22042,"Santa Elena"
"3639",24,2013-03-01,22024,"Santa Elena"
"3640",24,2013-04-01,22078,"Santa Elena"
"3641",24,2013-05-01,22374,"Santa Elena"
"3642",24,2013-06-01,22326,"Santa Elena"
"3643",24,2013-07-01,22443,"Santa Elena"
"3644",24,2013-08-01,22771,"Santa Elena"
"3645",24,2013-09-01,23177,"Santa Elena"
"3646",24,2013-10-01,23562,"Santa Elena"
"3647",24,2013-11-01,23694,"Santa Elena"
"3648",24,2013-12-01,24068,"Santa Elena"
"3649",24,2014-01-01,24275,"Santa Elena"
"3650",24,2014-02-01,24230,"Santa Elena"
"3651",24,2014-03-01,24256,"Santa Elena"
"3652",24,2014-04-01,24253,"Santa Elena"
"3653",24,2014-05-01,24288,"Santa Elena"
"3654",24,2014-06-01,24860,"Santa Elena"
"3655",24,2014-07-01,25108,"Santa Elena"
"3656",24,2014-08-01,25264,"Santa Elena"
"3657",24,2014-09-01,25226,"Santa Elena"
"3658",24,2014-10-01,25752,"Santa Elena"
"3659",24,2014-11-01,25973,"Santa Elena"
"3660",24,2014-12-01,25966,"Santa Elena"
"3661",24,2015-01-01,26162,"Santa Elena"
"3662",24,2015-02-01,25972,"Santa Elena"
"3663",24,2015-03-01,25899,"Santa Elena"
"3664",24,2015-04-01,25749,"Santa Elena"
"3665",24,2015-05-01,25814,"Santa Elena"
"3666",24,2015-06-01,25895,"Santa Elena"
"3667",24,2015-07-01,25875,"Santa Elena"
"3668",24,2015-08-01,25667,"Santa Elena"
"3669",24,2015-09-01,25556,"Santa Elena"
"3670",24,2015-10-01,25644,"Santa Elena"
"3671",24,2015-11-01,25570,"Santa Elena"
"3672",24,2015-12-01,25395,"Santa Elena"
"3673",24,2016-01-01,24996,"Santa Elena"
"3674",24,2016-02-01,24783,"Santa Elena"
"3675",24,2016-03-01,24401,"Santa Elena"
"3676",24,2016-04-01,24500,"Santa Elena"
"3677",24,2016-05-01,24361,"Santa Elena"
"3678",24,2016-06-01,24376,"Santa Elena"
"3679",24,2016-07-01,24646,"Santa Elena"
"3680",24,2016-08-01,24981,"Santa Elena"
"3681",24,2016-09-01,24726,"Santa Elena"
"3682",24,2016-10-01,24792,"Santa Elena"
"3683",24,2016-11-01,25039,"Santa Elena"
"3684",24,2016-12-01,25182,"Santa Elena"
"3685",24,2017-01-01,26522,"Santa Elena"
"3686",24,2017-02-01,26108,"Santa Elena"
"3687",24,2017-03-01,26076,"Santa Elena"
"3688",24,2017-04-01,26171,"Santa Elena"
"3689",24,2017-05-01,26337,"Santa Elena"
"3690",24,2017-06-01,26325,"Santa Elena"
"3691",24,2017-07-01,26317,"Santa Elena"
"3692",24,2017-08-01,26594,"Santa Elena"
"3693",24,2017-09-01,26678,"Santa Elena"
"3694",24,2017-10-01,27013,"Santa Elena"
"3695",24,2017-11-01,27198,"Santa Elena"
"3696",24,2017-12-01,27120,"Santa Elena"
"3697",24,2018-01-01,26215,"Santa Elena"
"3698",24,2018-02-01,26119,"Santa Elena"
"3699",24,2018-03-01,26237,"Santa Elena"
"3700",24,2018-04-01,26506,"Santa Elena"
"3701",24,2018-05-01,26570,"Santa Elena"
"3702",24,2018-06-01,26854,"Santa Elena"
"3703",24,2018-07-01,27039,"Santa Elena"
"3704",24,2018-08-01,27081,"Santa Elena"
"3705",24,2018-09-01,27120,"Santa Elena"
"3706",24,2018-10-01,27324,"Santa Elena"
"3707",24,2018-11-01,27180,"Santa Elena"
"3708",24,2018-12-01,27134,"Santa Elena"
"3709",24,2019-01-01,26281,"Santa Elena"
"3710",24,2019-02-01,25777,"Santa Elena"
"3711",24,2019-03-01,25773,"Santa Elena"
"3712",24,2019-04-01,25963,"Santa Elena"
"3713",24,2019-05-01,26097,"Santa Elena"
"3714",24,2019-06-01,25684,"Santa Elena"
"3715",24,2019-07-01,25683,"Santa Elena"
"3716",24,2019-08-01,25577,"Santa Elena"
"3717",24,2019-09-01,25720,"Santa Elena"
"3718",24,2019-10-01,25649,"Santa Elena"
"3719",24,2019-11-01,25757,"Santa Elena"
"3720",24,2019-12-01,26021,"Santa Elena"
"3721",24,2020-01-01,25539,"Santa Elena"
"3722",24,2020-02-01,25500,"Santa Elena"
"3723",24,2020-03-01,25309,"Santa Elena"
"3724",24,2020-04-01,24419,"Santa Elena"
"3725",24,2020-05-01,23602,"Santa Elena"
"3726",24,2020-06-01,23473,"Santa Elena"
"3727",24,2020-07-01,23465,"Santa Elena"
"3728",24,2020-08-01,23466,"Santa Elena"
"3729",24,2020-09-01,23494,"Santa Elena"
"3730",24,2020-10-01,23606,"Santa Elena"
"3731",24,2020-11-01,23543,"Santa Elena"
"3732",24,2020-12-01,23534,"Santa Elena"
"3733",24,2021-01-01,23383,"Santa Elena"
"3734",24,2021-02-01,23508,"Santa Elena"
"3735",24,2021-03-01,23584,"Santa Elena"
"3736",24,2021-04-01,23631,"Santa Elena"
"3737",24,2021-05-01,23860,"Santa Elena"
"3738",24,2021-06-01,24066,"Santa Elena"
"3739",24,2021-07-01,24417,"Santa Elena"
"3740",24,2021-08-01,24583,"Santa Elena"
"3741",24,2021-09-01,24717,"Santa Elena"
"3742",24,2021-10-01,24824,"Santa Elena"
"3743",24,2021-11-01,24899,"Santa Elena"
"3744",24,2021-12-01,25020,"Santa Elena"
